text,label,source
"Diem-diem bae, Rupiah makin nyungsep atas dolar. sudah tembus Rp. 14.441 aja. Sebenernya gua malah seneng kalo langsung tembus 16 ribu. biar cepet lengser ni rezim kodok!'",1,fn_hatespeech_id
hehee masi aktif kok sudah berpolitik sby aja mundur dulu. Mundur aja pak jenderal gatot. URL,1,fn_hatespeech_id
protes sih protes coba usaha deh usaha pendek ya butuh go international protes kalau pengen ya kaliam go international,0,relabel
saya liat anjing pelacak bantu polisi,0,relabel
kalo bukan karna arahan juga gue ga tau lu Nurul,1,tiktok
kirain org prindapan,1,dataset_research
jefri nikol yg senga aja msh good attitude ðŸ¤£,0,tiktok_v2
giginy keren kek gergaji,1,dataset_research
"Menang di puja, kalah di hujat. Dah mau ngomong itu aja 😅",0,
"""Itu tangan apa paha haha?.""",1,tiktok_v2
"â€œpengen belajar sama karakter iniâ€ TAPI LO GA NONTON SERIAL NYA ABIDZAR, GIMANA LO MAU BELAJAR SAMA KARAKTER INI?!",0,tiktok_v2
Bayu menolak mandi??,1,dataset_research
cantikðŸ¥°,0,tiktok_v2
Saya dulu malas menjemput karena saya malu meminta uang kepada orang -orang,0,dataset_research
Bro was late,0,
eh nyet kalau kamu survey nya kandang monyet monyet yang menang,0,relabel
"Lo itu bau, dekatin aja males",1,cyberbullying_1000
definisi minat ketemu bakat ketemu kerja keras,0,relabel
minimal tidak,1,dataset_research
"""model sepatu itu kelihatan kampungan buat seleraku""",0,manual_augmentation
"""Dia memutuskan menjadi tumbal apartment""",1,tiktok_v2
"""Babi lagi main ma anjing :)""",1,tiktok_v2
ini sih parahh,0,dataset_research
bikin malu anjir si abidzar elah,1,tiktok
agak lain emang??,0,dataset_research
"guys kalian perhatiin polanya ya. mau indonesia ataupun korea.. anak anak yang jadi pelaku itu juga pasti di back up sama orang tua makanya gak ada kapoknya. semoga kita jadi orang tua yang bijaksana dan mawas diri. memang betul saat jadi orang tua.. kita tuh bisa sayang banget sama anak. dunia mau kita kasih. yang miskin aja mengusahakan yang terbaik, apalagi kaya dan punya kuasa. tapi perlu diingat.. karir orang tuanya, nama baik keluarganya akan selalu jadi tumbal dari kurang ajar anaknya. contoh aja, mario dandy. bukan cuma dia, papanya ikut keseret setelah kasusnya disorot. manjain anak itu pasti ada ganjarannya.",0,
HNYA. PRESIDEN SUHARTO YG KAMI RASAKAN KEHIDUPAN BERBANGSA DAN BERNEGARA SESUNGGUHNYA TIDAK ADA PERBEDAAN SUKU RAS AGAMA BHINNEKA TUNGGAL IKA BENAR BENAR DIRASAKAN 🥰 💪🏻,0,tiktok
ahhhh bajingan kontol asu sing asu ki koe sak bojomu sing bosok ki koe sak bojomu,1,relabel
monyet congrats woi,0,relabel
USER Dasar buaya!',1,fn_hatespeech_id
"USER tahun 2019 Rakyat makan ASPAL dan BETON; ini adalah solusi jitu mengurangi kemiskinan; ; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #",1,fn_hatespeech_id
Kapan lo sadar kalau lo nggak dibutuhin,1,cyberbullying_1000
karena relawan jaman Jokowi komonis itu menghidopkan komonis,1,tiktok
"""warna dinding itu terasa kampungan di ruangan modern""",0,manual_augmentation
suka sekali rambutnyaa ganteng,0,relabel
USER saya ga habis pikir kenapa fanboy ahok bego bego ya pada ga ngerti sejarah. Gampang kejebak iklan. Maaf ya.,1,fn_hatespeech_id
ariel tatum : harus nyapu gmna lg gue😩,0,tiktok
"Betul. SBY secara objektif lebih mumpuni. Politisi Indonesia terhebat saat ini. Ga kayak jokowi, ga pantes jadi presiden URL",1,fn_hatespeech_id
kamu saja menderitaaa lora anj,1,relabel
USER Betull saya dagang aneh tapi nyata pada masa seharus nya harga 30rb per 1kg itu biasa nya bulan nasional idul fitri lebaran dll lah ini di luar hari trsbt malah 30rb aneh nya beras yang murah ;) rezim aneh',1,fn_hatespeech_id
betul bu relawan itu komplotan atau gerombolan buat apa ada partai politik,0,tiktok
YouTuuuuuuuuuuuuuuuuuuuuuuube! - John RaZeR,0,
"Ngadain diskusi dibilang mau bangkitin PKI ngebelain yg di""pki""-kan paksa dituduh antek komunis.",1,fn_hatespeech_id
1.5jt tayangan 24 jam gass,0,
"""tampilan slide ini aneh karena kebanyakan warna""",0,manual_augmentation
Penting banget to teach kids about respect and empathy from early age,0,codemixed
"Gk nyimak videonya??? Itu orang dulu pernah melatih Korea thn 2014 tapi gagal. Sekarang melatih lagi, gagal lagi. Gimana gk eneg warga Korea. Udah dijelaskan di video masak gk paham????",0,
najis nyooo dosen cabulll,1,tiktok
@ela: Nabi yang serba guna Adam??,0,dataset_research
"yang geli tuh, waktu ada rumor Jens Castrop sengaja gak dimainkan dengan alasan gak masuk akal. dibilang Jens melakukan pelanggaran disiplin, cuma karena dia pakai sendal pas makan malam tim. cuma kayak gitu dicoret dari starting 11. padahal Jens main reguler di Bundesliga.",0,
malah nyalahin Pertamina kocak 😅,0,tiktok
lintang kan udah ada cowooo. ngadi ngadi nih berita,0,tiktok
"Woohoo, lumayan juga ternyata wifi di rumah nih~ \npenolong saat kuota habis sebekum waktunya.. kampret nih tri~ \xf0\x9f\x98\xaa URL",1,fn_hatespeech_id
"Anda didungukan dan diperbudak Islam Bung HNW, Allah SWT bukan Tuhan, sosok dungu & biadab",1,fn_hatespeech_id
sebelm mangap di sikat dulu kale,1,dataset_research
Cakep kek gmn muka kek gibran gitu,1,
"Sebenernya ""teach you A lesson"" itu di adaptasi dari manhwa "" true education"" kalo di Webtoon Indonesia namanya "" the real lesson "" . Emang di ambil dari masalah pendidikan di korsel . Kalau aku udah baca webtoonnya aku blm mau liat filmnya sebelum manhwanya tamat . Tp manhwa ini pernah haitus beberapa waktu bukan untuk season 2 , tp karna ada eps yang menceritakan orang kulit hitam yang kelakuannya di luar Nurul ( di anggap rasis dan eps ini langsung di hapus penulis dan si penulis minta maaf )",1,
ayu janda bodoh punya suami kapan nikah laginya,0,relabel
"aneh bgt blm prnh kesana dan blm berangkat bisa2 nya udh spil ini itu, baru kali ini tau liat org kek gitu",0,dataset_research
apasi anjing terserah saya tidak suka unfoll bebas,0,relabel
"Bisa dilihat dari cara bapaknya menyikapi kasus anaknya yg tkg bully.. alasan kenapa anaknya kek gitu.. tentu salah asuhan. Bapaknya bkn fokus ngedidik anaknya biar tobat, malah menggunakan koneksi dan kekayaannya biar anaknya gak dikeluarin dr sekolah 🙄 No wonder anaknya kek gitu.",1,
petani rugi karena babi hutan merusak tanaman mereka,0,manual_augmentation
kenapa hawanya kayak ngerasa canggung gitu yaa,0,tiktok
Setidaknya kembali meminta maaf oke daripada menghilang dari radar masa tinggal saya tanpa pesan yang Anda ingat mudah untuk bertahan,1,dataset_research
"end end game, pretttttt ðŸ˜‚",1,tiktok_v2
Di antara dia melenturkan/ menipu orang di sana wk,0,dataset_research
"percuma dihujat gabakal di dengerin gess, dia punya uang ðŸ’¸",1,tiktok_v2
abidzar harusnya remake mahabarata,0,tiktok
USER USER USER USER USER USER USER Berarti gk sala cebong pintar2..\nNa klo si KAMPREET gimna..\nDari dulu gk maju2cuma otak udang di pake gede badan doank.. wajarla klo petinggi2 kampret pinda haluan,1,fn_hatespeech_id
"Saya mencoba berlatih kematian saya, tetapi sayangnya saya gagal karena saya agak sedih dan mudah dimaafkan",1,dataset_research
"Gw aja yg bukan siapa siapa ngerasa sakit pada korban buliyying apalagi orangtuannya,",1,
alergi minta maaf,0,dataset_research
"""Bener bener idola, dr musisi yang dipandang sebelah mata sampe buat label musik sendiri, congrats syan""",0,tiktok_v2
"Brengsek jg ya mantan gue. One thing bout her yg gue suka, mulutnya emang ga pernah difilter so gue pasti dpt jawaban jujur dr dia'",1,fn_hatespeech_id
"""Manusia apa bidadari sih herann deh cantik terus ????""",0,tiktok_v2
Fr lol,0,
kiper bajingan,1,relabel
hukumya orang islam pelihara anjing banyak kalangan artis yang plihara,0,relabel
pasangan norakkk,1,dataset_research
USER USER Coba klu bukan petugas partai...sy rasa bisa menjalankan pemerintahan dgn benar dan tdk perlu byk infrastrutur klu sektor yg lain malah nggak jalan kok skrg malah byk hutang dan byk tka yg masuk.pikirkan itu jgn byk pencitraan.',1,fn_hatespeech_id
Aku appreciate feedback kamu it really helped me improve,0,codemixed
"""Bagusan foto pakai masker drpd gak pakai masker""",0,tiktok_v2
skrg orgnya ga nongol apa lagi bikin konten klarifikasi ya?,0,dataset_research
serius pret nyaa secepat inii??!ðŸ˜­ðŸ˜­,1,tiktok_v2
"USER Pemikiran busuk itu membunuh biasa, sekarang ini banyak korban dibunuh ,tentara polisi masarakat juga di bunuh sparatis , picek kah matamu.'",1,fn_hatespeech_id
GEBLEK NGAPA NGETAG ELU YA WKWKWK',1,fn_hatespeech_id
"Ak nek dadi wong tuane korban yo tak kampleng tenan wi pelakune, asli gregetan",1,
orang gila pengen hitz cri tenar rela dipenjara cari sensasi settingan beken sampai hina2 orang astagfirullah sekaya sih orang kaya mulut nya ky sampah tidak sekolah ya,0,relabel
Masukin barak aja ni anak mah..,1,
"Lo itu kayak sampah, ga ada gunanya",1,cyberbullying_1000
"""Mama gigi kalau rambutnya agak pirang tambah cantik dan tampak lebih muda""",0,tiktok_v2
stop munculin ni org gw gedek tai,1,dataset_research
"""@rosameldianti_ kakak foto sebelum ini. kenapa Memeknya Keliatan Tebal???? Memeknya kakak Lagi Bengkak yah???""",1,tiktok_v2
bntr lagi klarifikasi 6 jam durasi,0,dataset_research
udah gw wakilin tenang aja,0,tiktok
bro pikir dia jefri nichol🤣,1,tiktok
Semoga mbk Lisa sehat selalu ya sampai idul Adha ðŸ¤—ðŸ¤—,1,tiktok_v2
sedih ya sekarang ngamen kawinan orang mantan istri mahhhh pesawat jet bhay pelakor n botakbego,0,relabel
"Yakali umur masih muda, bisnis women, suruh ngikutin maunya netizen suruh singel seumur hidup itu lama..jadi pastikan bahagia no 1, kalau dengan punya pasangan buat diri sama anaknya bahagia kenapa nggak , masa lalu tetap ada di tempat khusus di hatinyaâ¤ï¸",0,tiktok_v2
kamu terbaik menghargainya,0,relabel
USER USER USER USER USER USER USER USER USER USER USER USER USER USER Di rezim ini banyak kaum penganut tololisme',1,fn_hatespeech_id
kamu dasar bajingan tidak dipercaya omongannya,1,relabel
Dikit nama juga anak-anak... Kerna dibilang kek gitu.. Makin kurang ajar si anak... Buk.. Ajar anak lo... Jangan sok asik.. Jangan bully anak orang.. Bila di labrak nama juga anak-anak... Semoga anak ibu dibully sama orang lain... Jangan marah ya,1,
"Alhamdulillah dr dlu ga pernah suka ap lg fans sm raffi & keluarga ny, Nepal kan tuh si raffi non skill malah masuk pemerintahan!!!",1,
ni orang jelek tidak obat jj liat ya,1,relabel
USER Apa dia pikir korban yg tewas itu bukan orang??\nManusia sontoloyo kayak gini kok bisa jadi anggota Komnas HAM??\nSaya nggak rela uang pajak saya membayar gaji orang goblok yg tdk memiliki empati ini!',1,fn_hatespeech_id
ngeri kalo ibu-ibu salam interaksi nonton ini ðŸ™,0,tiktok_v2
cokelat racun anjing kucing,0,relabel
yg menolak sweeping pekerja china komunis itu antek komunis bro apalagi yg melegalkan dan membuka pintu untuk mereka bisa masuk,1,fn_hatespeech_id
kereeen nih enak sangat didengernya tidak bosan putar ulang2 yang lipsing2 tidak jelas joget2 begitu,0,relabel
Tidak masalah jika saya seorang pacar karena saya punya teman tetapi jika Anda ingin mengeluh tentang hal itu,0,dataset_research
"yang komen jelek pasti manusia2 yg menuntut dirinya harus sempurna, dituntut pasangan nya harus punya standar cantik indonesia juga. Cinta, congratulations kamu udah aman bgt di luar negeri 🥰",0,tiktok
"Semoga amanah jd pelatih, jangan pernah menyogok ketika sudah jadi pelatih profesional. Jika, pemain tidak layak squadmu terus ada bayaran untuk masuk tim mu. Kamu harus menolak itu.",1,
Спустя 15 лет сам ютуб зарикролили,0,
kakak pintar nyanyi ya syifahadjureal suaranya bagus kak,0,relabel
Gak pemuja gak mulyono nya 11 12 lah,1,tiktok
Biadab banget ini jokowi pasti konspirasi musuh-musuh Islam!,1,fn_hatespeech_id
ayah zize nyindir arhan,0,tiktok
Bubarkan saja sekolah itu yg cuma mikirin duit dan duit saja.sekolah sampah,1,
"minimal ganteng lah, udh aki aki bukannya tobat ga beda jauh kelakuan lu kayak si panda wkwk",1,tiktok
HOLY SHIT,0,
mukanya gak ada enak2nya diliat ðŸ˜,1,tiktok_v2
kasihan yah sudah stress,1,relabel
Sepertinya semua orang dalam foto suamiku dengan fotoku sendiri,0,dataset_research
"Si ibu harus sabar dan tidak perlu emosi ketika menemui anak dajal yg menganiaya anaknya. Datang aja baik2 supaya bisa ngobrol dengan tenang, dan kalau sudah tenang langsung berikan 100 bogem mentah ke muka tu anak dajjall!!",1,
merinding gua??,0,dataset_research
Harus nya sepaket sama tretan muslim diajak juga 😂,1,
😂😂😂😂promosi e keren sihh,0,
Bae ah??,0,dataset_research
"Film terjelek yg pernah sy tonton seumur hidup... Pemainnya amatiran...hanya Roy Martin yg agak bagus... Ceritanya sangat dipaksakan, tak jelas... Alurnya buruk.. Ini seperti proyek video hasil tugas Anak2 SMK....😢 Tapi bisa pula direkom dinas pwndidikan... Nyesal ngeluarin duit untuk nontonnya...",0,
setuju tidak sih si tetap cntik sangat tidak pakai pakai up tidak pakai pakai up pucet sangat seperti tidak makan setahunn,0,relabel
monyet lu songong. URL,1,fn_hatespeech_id
"Judol berhenti setelah budi arie berhenti jdi menteri, logikanya judol itu berhenti karena gak ada lagi Backup dari Budi Arie jangan-janganðŸ˜‚",0,tiktok_v2
USER bajingan presiden',1,fn_hatespeech_id
"""senengnya sekali nyesel nya seumur hidup, miris banget hidup lu tolol meninggalkan berlian yang indah dipandang dan di sayang demi segumpal tai kucing""",1,tiktok_v2
supir di jepang : apaan anjrit kaga semahal itu ege,0,dataset_research
"iya perubahan, contoh nya kayak kemarin kan yahh udah bagus timnas udah naik dirubah biar lebih buruk ga boleh bagus bagud timnas indo yah erik",1,tiktok
dah tau kan makna dari kata-kata beliau?,0,tiktok
ooo diganti lagi libur lebaran; 13 - 21; diubah 11 - 20; sama aja.. pasca lebaran nya dikurangi..; masa hari senin harus balik; tgl 18 + 2 hari dijalan kalo ga macet = tgl 20; sama aja itu bego !! ; H + 2 Bakal menumpuk; presiden bego..,1,fn_hatespeech_id
"""bego banget gue kira itu hari Sabtu""",0,manual_augmentation
Korea bagus cuma pas zaman Park Ji-Sung. Apalagi semua orang tau sebagus apa park Ji-Sung. Ditambah masa itu pelatihnya bener2 luar biasa. Sekarang dengan skuad bagus banget malah 32 aja kagak masuk.,0,
kurus cantik kaya berbie bgt si Tasya,0,dataset_research
membuat masyarakat terpecah belah,0,tiktok
"USER JOKOWI ITU BAIK, NGIBUL NYA ITU YG JELEK, semoga #2019GantiPresiden Amin ya Allah",1,fn_hatespeech_id
Gini aja bu. Anak ibu suruh latihan keras latihan fisik. Sehari minimal 1 jam. Genjot latihan selama 5 tahun. Terus ajak duel tu si pelaku. Saya jamin habis tu pelaku,1,
RT USER pendukung Ahok pada ditangkap semua.. Dijaman jokowi pula lagi...,1,fn_hatespeech_id
username ka bella sholehah penghasilan cantik allah kasih jodoh,0,relabel
cewek gatau nih ngerebut pacar orang sudah abang yang ngedukung sifat jeleknya lagi ckck,0,relabel
Seperti tapir wkwkwkww,1,dataset_research
Dari mukanya aja sudah kelihatan ðŸ¤£,1,tiktok_v2
anjing tetangga suka menggonggong malam malam,0,relabel
USER IYA BENER!!\nNYUAP MAKANAN AJA DI VIDEOIN..\nCONGOR LU KEMANA2 BANGSAD JIJIK\n\nMENDING KALO MAKANANNYA DOANG BISA BIKIN LAPAR LAH MULUTNYA YG DI VIDEOIN EWW.. \xf0\x9f\x98\x91\xf0\x9f\x98\x91',1,fn_hatespeech_id
astagfirullah kang Taemo bukan kang parkir 🙏,1,tiktok
jule ga kasian sm suami ya,0,tiktok
USER USER USER USER Muke lu mirip monyet',1,fn_hatespeech_id
life skang aku simplekan je aku tak suka aku tak layan itu je penat nk jaga hati org je pikir diri sendiri dlu,1,dataset_research
"USER USER USER USER USER si cebong sudah kebanyakan makan tahi jokowi, dia baru sadar kl nanti jokowi sudah mengumumkan INDONESIA dirubah menjadi INDOCHINA,,,'",1,fn_hatespeech_id
suka sekali pasangan semoga gigi raffi keluarga sakinnah mawaddah warrahmah semoga pihak2 memisahkan jodoh maut memisahkan amin,0,relabel
"""antrian tadi bergerak lambat seperti siput""",0,manual_augmentation
"""Mbak cadel yg bangga dengan cadelnya,, Harusnya sih kasihan karna cadel tapi lama"" jadi jijik kenapa gak sekalian bisu aja""",1,tiktok_v2
paling gabisa kl soal badak bercula 1,1,dataset_research
USER USER najis bngt lo berdua kenapasi bully adek atip\xf0\x9f\x98\x9e',1,fn_hatespeech_id
"bro mslh kita bpnya aja jgn bwa""anaknya woyðŸ—¿",0,tiktok_v2
"""Lagu lu ga ada yang laku ya mel??""",1,tiktok_v2
Lo itu snake in disguise gak bisa di-trust,1,codemixed
kakak sudah cantik sii cantikan kalau pakai hijab,0,relabel
"dia klarifikasi karena takut kena bully, gak dapet kerja dan dikeluarkan dari kampus. bukan betulan menyesal",1,tiktok
"""Sumpah si kak, kemeja jeans bikin keliatan seger bgt mantap mantap""",0,tiktok_v2
Innalilahi wa innailaihi rojiun RIP HUKUM di INDONESIA 👎🏻⚰️🥀📴,0,tiktok
kok berasa kayak nadia omara... promo film diceritain di awalnya kayak cerita kisah nyata,0,
"USER Iya kan dia minta klarifikasi, kalo masih di deny, hantam aja dsr terkutuk'",1,fn_hatespeech_id
Lo itu so poor sampai baju aja gak punya yang bagus loser,1,codemixed
dasar bajingan hilang kepercayaan berkat kamu sial,1,relabel
suka sangat sama pidatox dia pembawaanx begitu elegan n brwibawah pntas memang dia mdptkan salut,0,relabel
paling gabisa kalo soal soflens relaxa,1,dataset_research
"pengen deh kayak cinta,keluar negri +kerja disanaðŸ˜­",0,tiktok_v2
pagi pagi sudah babi,0,relabel
"""babi dapat hidup di lingkungan lembap""",0,manual_augmentation
"PROYEK SARACEN UTK GANJAL PELANTIKAN ANIES MSH TERUUS.... Temuan Baru Kasus Saracen, Ada Foto Tokoh partai politik",1,fn_hatespeech_id
semangat ferdian tidak usah dengerin orang hujat manusia luput kesalahan,0,relabel
pens lonte jangan takut listi miskin karena dipecat karena bisa kaya lagi dengan ya nglonte,1,relabel
Kenapa setelah peristiwa 98 Prabowo diberhentikan dari TNI? Dan kabur ke Jordania? Ada yg bisa kasih penjelasan?,1,fn_hatespeech_id
No way Youtube really got rickrolled 😂,1,
udh keliatan sbnrnya bisa diliat dr gaya bicaranya wkw,0,dataset_research
"""kesini cmn mo liat komen aja""",0,tiktok_v2
kontrak selesai dan mission failed ðŸ˜¬ðŸ˜…,0,tiktok_v2
USER USER USER USER USER y anjr bacot amat lo pengantin /tendang gaun nya/ #DAYEZSAH',1,fn_hatespeech_id
Baiknya dilakukan jg di tiap Provinsi.,0,
RT USER: Idk man bila kau baik sgt org pijak kepala but when kau buat kepala org tak puas hati bodo tul',1,fn_hatespeech_id
siapa disini yg ga kaget?ðŸ¤£ðŸ™,0,tiktok_v2
Setuju bgt 😭,0,
Megawati juga.jadi presiden bukan pilihan rakyat.kudeta Gus Dur.indosat d jual aset negara yang d jual berapa banyak itu,1,tiktok
Ku akui kau memang manis\nTapi kau iblis\nKau pikir kaulah segalanya.....',1,fn_hatespeech_id
kenapa ya cwo kalo habis akad suka nangis. suamiku jg begitu. tp aku nya malah cengengesan,0,tiktok
"USER :') u tau dia duduk bareng sama keluarganya aja vibe nya holkay bgt najis""",1,fn_hatespeech_id
