text,label,orig_split,oof_prob_0,oof_prob_1,oof_pred,oof_fold,ce_loss,is_disagreement,noise_type
kini Dhani merasakan apa yang dirasakan Maya dulu. terimakasih ari Lasso knp gak dri dulu.. samawa ya mas ariðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£,1,train,0.9282079935073853,0.07179202884435654,0,5,2.633981827971839,1,Suspected_False_Negative
u never talk to me shut up,1,train,0.9281733632087708,0.07182665914297104,0,3,2.633499574585863,1,Suspected_False_Negative
paid protesters. votedemsout  kavanaugh,1,train,0.9281404614448547,0.07185947149991989,0,3,2.633042851903271,1,Suspected_False_Negative
diversity chcgo blck pstr flooded w dth threats ovr endorsement of gop candidate ;u sellout uncle tom ass ngger;,1,train,0.928065299987793,0.07193469256162643,0,1,2.631996619338008,1,Suspected_False_Negative
but about to bring all the ghetto ass shit uptoen,0,train,0.0720064640045166,0.9279935359954834,1,1,2.6309993861553624,1,Suspected_False_Positive
"Kalau saran saya jika ibu punya videonya viralkan saja, biar kena hukuman anak yg melakukan pembulyan, bawa ke ranah hukum, untuk semua perguruan tinggi dan perusahaan tolong di tandai wajah pembuly ini jangan di terima kalau mau kuliah atau mau melamar kerja",1,train,0.9279848337173462,0.07201521098613739,0,2,2.6308779185827613,1,Suspected_False_Negative
tidak ada perjanjian tdk ada pernikahan ngotot tes DNA ulang lalu mau ngapain andaikan itu anak RK mau nuntut apa hak yg mana,0,val,0.0720302164554596,0.927969753742218,1,3,2.630669575011667,1,Suspected_False_Positive
theyre abso shite quality tho,1,train,0.9279690384864807,0.07203098386526108,0,1,2.6306589210701508,1,Suspected_False_Negative
let her testify and move on.,1,train,0.9279630780220032,0.072036974132061,0,4,2.6305757621653303,1,Suspected_False_Negative
maaf mukanya jelek attitude nya buruk spesialis plagiat ketauan,0,train,0.0720442682504654,0.9279558062553406,1,3,2.6304745120887763,1,Suspected_False_Positive
go eat some more burgers  butthead!,0,train,0.07204777747392654,0.9279521703720093,1,4,2.630425804008546,1,Suspected_False_Positive
liberals have no shame. to them the outcome justifies the mean,1,train,0.9279043674468994,0.07209561765193939,0,2,2.629762018065005,1,Suspected_False_Negative
good my people are insufferable you can tell from the exchange between me and paki reactionary,1,train,0.927864134311676,0.07213589549064636,0,2,2.629203501567793,1,Suspected_False_Negative
i would love to see every single one of them deported.,0,train,0.0721617341041565,0.9278382658958435,1,5,2.6288453721396263,1,Suspected_False_Positive
and its funny as obama starting talking about gun control shootings started happening. correlationdefinitely so.,1,train,0.927791178226471,0.07220887392759323,0,2,2.628192333051481,1,Suspected_False_Negative
Ko coba ganti model Rambut donkðŸ˜Ž,0,val,0.07223443686962128,0.9277656078338623,1,2,2.6278383818417805,1,Suspected_False_Positive
user user sorry i dont speak ching chong ping pong,1,train,0.9277562499046326,0.07224369794130325,0,5,2.627710181519887,1,Suspected_False_Negative
shy girls are undercover freaks..;,0,val,0.07240001857280731,0.9276000261306763,1,1,2.6255487230600116,1,Suspected_False_Positive
user he never defended nazis you are a vacant talking head,0,train,0.07244614511728287,0.9275538921356201,1,3,2.6249118191219343,1,Suspected_False_Positive
Ah prabowo PERCITRAAN,1,train,0.9274783730506897,0.07252160459756851,0,2,2.6238707670638144,1,Suspected_False_Negative
"everyone they dont like is literally hitler. no, really.",0,train,0.07258215546607971,0.9274178743362427,1,1,2.6230361798415496,1,Suspected_False_Positive
user user why do muzzys hate so much,1,train,0.9274088740348816,0.07259117811918259,0,5,2.622911878044633,1,Suspected_False_Negative
hati gua berisik bgt,0,train,0.07259242236614227,0.9274075627326965,1,2,2.622894737720856,1,Suspected_False_Positive
fuck your white horse and a carriage,0,train,0.07283573597669601,0.9271643161773682,1,1,2.619548565420313,1,Suspected_False_Positive
2025 full cowo” ketahuan selingkuh😭😭,0,train,0.07290256768465042,0.927097499370575,1,2,2.6186314185761397,1,Suspected_False_Positive
user you look like jean luc picard had aids didn  t die and got raped by a camel shutup,1,train,0.9270290732383728,0.07297094911336899,0,3,2.6176938743908966,1,Suspected_False_Negative
kalau cinta adalah fuji pasti di bilang magrib...,1,train,0.9270238280296326,0.07297618687152863,0,1,2.617622098290235,1,Suspected_False_Negative
PSSI wes bosok cak Sol,1,train,0.9270214438438416,0.07297857850790024,0,4,2.61758932599444,1,Suspected_False_Negative
Di antara ayat curang terbesar 1 mid -midfield 2 otw 3 tidak belajar 4 tidak ada kredit 5 untuk menghasilkan uang,0,train,0.07297985255718231,0.9270201325416565,1,5,2.617571868294014,1,Suspected_False_Positive
great picture but absolutely utter bollox,0,train,0.07301676273345947,0.9269832372665405,1,4,2.617066237708126,1,Suspected_False_Positive
what kind of chinaman speak french i mean gotdam,1,train,0.9268559217453003,0.07314406335353851,0,3,2.615324311972261,1,Suspected_False_Negative
the wayans bros is the most retarded show ever.,0,train,0.07321465760469437,0.926785409450531,1,5,2.614359637559035,1,Suspected_False_Positive
"""Lu diem aja cantik mel kalo ga banyak gaya serius""",1,train,0.9266439080238342,0.07335612177848816,0,5,2.6124293180463014,1,Suspected_False_Negative
god speed bandit url,0,train,0.07346311956644058,0.9265368580818176,1,2,2.610971773300602,1,Suspected_False_Positive
user that boy know all the hoes,0,train,0.07346542924642563,0.9265345931053162,1,5,2.6109403338015547,1,Suspected_False_Positive
michael schenker michael schenker number day ago take the ghetto out of nfl,1,train,0.9264556169509888,0.07354439795017242,0,5,2.6098660013865302,1,Suspected_False_Negative
it s just the way they are .,1,train,0.9264090657234192,0.0735909715294838,0,1,2.6092329302081785,1,Suspected_False_Negative
user please kill yourself,1,train,0.9263848066329956,0.07361522316932678,0,2,2.6089034380952683,1,Suspected_False_Negative
Jika saya ratu Anda sehingga,1,train,0.9260072708129883,0.07399272173643112,0,1,2.603788545528222,1,Suspected_False_Negative
that foolish fifth hokage or whoever,0,train,0.07407452911138535,0.9259254932403564,1,2,2.6026835424595496,1,Suspected_False_Positive
i post exactly how i talk in real life  country and ghetto,1,train,0.9258553981781006,0.0741446241736412,0,3,2.6017377123704164,1,Suspected_False_Negative
"dia gak mau putih guys pilihan dia sendri kok ,tanskin di luar negri kan mahal ðŸ¥°",0,val,0.0741729736328125,0.9258270859718323,1,3,2.6013554319136696,1,Suspected_False_Positive
again she is the goat at her sport but of all athletes ever? absolutely not,1,train,0.9257968068122864,0.07420316338539124,0,4,2.6009484964912755,1,Suspected_False_Negative
podcast sana sini eh🤣,1,train,0.9257575869560242,0.07424241304397583,0,5,2.6004196877461,1,Suspected_False_Negative
no asians no women on my profile thank u,1,train,0.9257274270057678,0.0742725357413292,0,5,2.6000140356819434,1,Suspected_False_Negative
Td mikirnya gtu Pngn ngegas jg tp apalah aku ini hanya orng kecil tidak pnya pengaruh Jd ngegasnya sia2 kwkwkwk,1,train,0.9257272481918335,0.07427272945642471,0,1,2.600011427519438,1,Suspected_False_Negative
cantikan berisi kurus sangat kurus auranya,1,train,0.925643265247345,0.07435674220323563,0,2,2.5988809282339282,1,Suspected_False_Negative
user i am black with all white freinds taco man,1,train,0.9256030321121216,0.07439691573381424,0,1,2.59834079319305,1,Suspected_False_Negative
this is a teacher or nut job...you be the judge...but remember she is influencing young minds.,1,train,0.9255606532096863,0.07443936169147491,0,5,2.5977704220504,1,Suspected_False_Negative
gorgeous! and those tits are killer!,1,train,0.9255112409591675,0.0744888186454773,0,5,2.597106250156155,1,Suspected_False_Negative
sejelek image owner ya artis ups artis hallo langsung orang tahu image kamu jelek gentong,1,train,0.9254848957061768,0.07451512664556503,0,2,2.596753131984556,1,Suspected_False_Negative
why is gay porn literally the funniest thing on earth,1,train,0.9254608154296875,0.07453923672437668,0,3,2.596429624795946,1,Suspected_False_Negative
@Honeymoon??: anj??,1,train,0.925399124622345,0.07460086047649384,0,1,2.5956032373014932,1,Suspected_False_Negative
gitulah kalau merasa paling berkuasa,1,train,0.9252089858055115,0.07479099184274673,0,3,2.5930578311637724,1,Suspected_False_Negative
"theres a place for poles , it s called poland .",1,train,0.9250785112380981,0.07492149621248245,0,2,2.5913144308037084,1,Suspected_False_Negative
gw lega banget erica gak sma aki aki njirrrr,1,train,0.9250458478927612,0.07495411485433578,0,3,2.5908791546151924,1,Suspected_False_Negative
user user i hate you so fckin much,1,train,0.9250242114067078,0.07497574388980865,0,2,2.5905906325582237,1,Suspected_False_Negative
makin hari makin menjadi jadi logo Arsenal yang satu ini,1,val,0.9249855875968933,0.07501441240310669,0,5,2.5900750185324712,1,Suspected_False_Negative
"""Yang datang buat hiburan, pulangnya malah dapat PR buat mikir. 😅""",1,train,0.9249847531318665,0.07501520961523056,0,2,2.5900643911361856,1,Suspected_False_Negative
suka cukur jembut manggung,1,train,0.9248998165130615,0.07510018348693848,0,3,2.588932276980166,1,Suspected_False_Negative
maybe they are not so uneducated and knows about their fate .,0,train,0.07512658834457397,0.9248733520507812,1,3,2.5885807436604322,1,Suspected_False_Positive
what the fuck does racism even mean now?,0,train,0.07519958168268204,0.924800455570221,1,5,2.587609610772107,1,Suspected_False_Positive
conservatives arent violent  liberals are.,0,train,0.07538159191608429,0.9246184229850769,1,1,2.5851921728189895,1,Suspected_False_Positive
you forgot africa..,1,val,0.924546480178833,0.07545348256826401,0,3,2.584238937533773,1,Suspected_False_Negative
aki-aki bukan sembarang aki-aki ya ges,0,train,0.07546383887529373,0.9245361685752869,1,5,2.5841016927570046,1,Suspected_False_Positive
if you search around you can probably find  hoax of the th century  for free on the net .,1,train,0.9245247840881348,0.07547519356012344,0,4,2.583951238833087,1,Suspected_False_Negative
y;all whitey gots to pay fo da preparations,1,train,0.9244946241378784,0.07550543546676636,0,1,2.5835506323812223,1,Suspected_False_Negative
i went back a cpl years ago and the black vermin were everywhere .,1,train,0.9243447780609131,0.0756552591919899,0,2,2.5815683211114373,1,Suspected_False_Negative
ff  he is an alien from the future  url,1,train,0.9243015646934509,0.07569841295480728,0,1,2.580998083688392,1,Suspected_False_Negative
user a born again muslim is that like new socialism,1,train,0.9242392778396606,0.07576079666614532,0,4,2.5801743145029863,1,Suspected_False_Negative
user user your mother was gang raped and gave birth to you,1,train,0.9241868853569031,0.07581306248903275,0,4,2.57948467282928,1,Suspected_False_Negative
im imagining their new diversity training. just please give the blacks whatever they want...,0,train,0.07583536952733994,0.9241645932197571,1,2,2.5791904787097435,1,Suspected_False_Positive
@Orang Susah:senyam senyum lu kira Iklan pepsoden,0,train,0.07612350583076477,0.9238764643669128,1,4,2.575398180983591,1,Suspected_False_Positive
ikkk he is a fucking prince al mn al stories btain disney kida ahhooo,1,train,0.9237234592437744,0.076276496052742,0,4,2.5733904346387226,1,Suspected_False_Negative
Perilaku lu di luar pria sehat sehat,1,train,0.9236210584640503,0.0763789489865303,0,4,2.572048157602427,1,Suspected_False_Negative
ur mom gay,1,train,0.9235696792602539,0.07643025368452072,0,3,2.5713766705581738,1,Suspected_False_Negative
ALAYY BGT,1,val,0.9235517978668213,0.07644814997911453,0,1,2.5711425459958197,1,Suspected_False_Negative
he has been on the take...ukranian money...he is dirty,0,train,0.07647911459207535,0.9235208630561829,1,5,2.5707375872924674,1,Suspected_False_Positive
user i really fucking hate you right now,1,train,0.9234803318977356,0.076519675552845,0,2,2.57020737444985,1,Suspected_False_Negative
niggas cry and complain so much i am starting to think you all the real females in the relationship,1,train,0.9234108924865723,0.07658913731575012,0,4,2.569300022790997,1,Suspected_False_Negative
"Kegagalan total Timnas Korea di Piala Dunia 2026 bukanlah sebuah kebetulan, melainkan akibat langsung dari keserakahan finansial, kebebalan taktik pelatih, dan rusaknya integritas KFA. Menunjuk pelatih yang track record-nya sudah cacat sejak 2014, memberinya gaji selangit, lalu membiarkannya merusak potensi generasi emas sepak bola Korea demi lingkaran politik internal adalah bentuk pengkhianatan nyata terhadap pemain, anggaran negara, dan ekspektasi jutaan fans yang sudah berkorban materi demi mendukung timnas.",1,train,0.9233653545379639,0.07663466036319733,0,2,2.5687058194168966,1,Suspected_False_Negative
i used to let so much shit stress me out how ghetto,0,train,0.07677473872900009,0.9232253432273865,1,3,2.5668796157349574,1,Suspected_False_Positive
permukaan kasar di bagian kasar,1,train,0.9231321215629578,0.07686787098646164,0,5,2.565667292291082,1,Suspected_False_Negative
california golden west college cops crack down on questions about islam,1,train,0.9229027032852173,0.07709728181362152,0,3,2.5626872543699855,1,Suspected_False_Negative
both sides have promised wall since ever y should anyone believe anything they say????? ?promised since,1,train,0.9228503108024597,0.07714968919754028,0,3,2.562007728728842,1,Suspected_False_Negative
Kerusakan Nya ..... Gaada,0,train,0.07722250372171402,0.9227774143218994,1,1,2.5610643654430483,1,Suspected_False_Positive
rahm emanuels failure is an ill omen for all democrats  url tcot maga rednationrising,1,train,0.9227685928344727,0.07723141461610794,0,1,2.5609489796438445,1,Suspected_False_Negative
terciduk all blacks lain macam england ni,0,train,0.07729876041412354,0.9227012395858765,1,2,2.5600773595571384,1,Suspected_False_Positive
Berapa jauh lebih banyak dari banyak uang tanpa peta segalanya,1,train,0.9225852489471436,0.07741477340459824,0,3,2.5585776457395384,1,Suspected_False_Negative
Huek cuiih cuih cuihh,1,val,0.9224374890327454,0.07756251096725464,0,2,2.5566710746183894,1,Suspected_False_Negative
senator  is an anchor baby! go back from where you came. natural born canadian,1,train,0.9221330285072327,0.07786699384450912,0,3,2.5527531149347653,1,Suspected_False_Negative
you are the racist. serenas outburst and pure hate was the worst ive seen in tennis,0,train,0.07798543572425842,0.9220145344734192,1,1,2.5512331912110384,1,Suspected_False_Positive
amazing how the pope is afraid of the truth,1,train,0.9219387173652649,0.07806123793125153,0,1,2.550261658640946,1,Suspected_False_Negative
kesabaran ariel tatum diuji banget😂😂😂,1,val,0.9217133522033691,0.07828662544488907,0,3,2.547378502262598,1,Suspected_False_Negative
