Column1,Label,clean_text,String,encoded_label,new_label
788,negatif,anjing ah ketawaaa,ANJING AH KETAWAAA,0,1
789,negatif,anjing tolol kamu goblog,ANJING TOLOL lu GOBLOG,0,1
790,negatif,memang anjing biadab kali polisi anjing,"Emang anjing ini, biadab kali polisi anjing",0,1
791,negatif,tuhan kamu bertengkar terus anjing ngapain sih,demi tuhan lu semua berantem mulu anjing ngapain sih,0,1
792,negatif,nurani bukan manusia tetapi binatang anjing,Mana punya nurani mereka.. Mereka bkn manusia tp binatang!! Anjing..,0,1
793,negatif,hijrah tetapi melihat video polisi jadi kaga kaya anjing,"mau hijrah tp ngeliatin video polisi jd kaga jadi, pada kaya ANJING soalnya",0,1
794,negatif,woy anjing anjing kurapan elu memang bangsat mampus kamu liat saja,Woy anjing anjing kurapan.. elu emang bangsat .... Mampus kau liat aja nanti,0,1
795,positif,pacar anjing beda ya anjing tidak tahu sabar always tunggu majikannya pulang pacar capai tunggu orang yang disayang,"pacar sama anjing beda ya, anjing gak tau sabar makanya always nungguin majikannya pulang tapi pacar capek nungguin terus orang yg disayang",10,1
796,negatif,mirip nonton bokep munafik kamu anjing,kalian kayak tidak pernah nonton bokep semua saja munafik lo anjing.,0,1
797,negatif,beda 1000 anjing,Cuma beda 1000 anjing,0,1
798,negatif,pukimak india babi ni,pukimak punya india babi ni,0,1
799,negatif,apasi anjing,Apasi anjing,0,1
800,negatif,saja anjing yang saya tertawa pagi pagi gini asu wkwkwk,"Ada aja anjing yg buat gue ketawa pagi pagi gini,asu lah wkwkwk",0,1
801,positif,pagi awali dikejar anjing,"pagi ini di awali dengan, dikejar anjing...",10,1
802,negatif,anjing pantas barang yang dikirim saya rusak,Anjing pantesan barang yg dikirim ke gua rusak!!,0,1
803,negatif,pagi pagi sudah emosi anjing,PAGI PAGI DAH EMOSI ANJING,0,1
804,negatif,tolol anjing,TOLOL ANJING,0,1
805,negatif,hahaha orang dirumah ninggal aing sakit pergi liburan jogja hahaha anjing,"hahaha dan akhirnya semua orang dirumah ninggal aing yang lagi sakit, dan pergi liburan ke jogja sendiri hahaha , anjing",0,1
806,negatif,sampah si anjing,Sampah si anjing,0,1
807,negatif,kara mengumpat anjing tai babi,Kara ingin mengumpat Anjing tai babi,0,1
808,negatif,dingin bat anjing bodo tidak mandi saja saya,"Dingin bat anjing, bodo amat lah ga mandi aja gua",0,1
809,negatif,anjing pagi emosi saya bacanya balas nder kontol kamu najis anjing amit amit,"anjing masih pagi, emosi gw bacanya bales nder: kontol lu najis anjing amit amit",0,1
810,negatif,malu anjing pakai ojek tuh bayarnya pakai gopay,Malu anjing. Biasanya pake ojek tuh bayarnya pakai gopay.,0,1
811,positif,nitip anjing fotonya temu reddit,"Nitip anjing, fotonya nemu di reddit",10,1
812,negatif,ganggu sangat anjing pengen saya penggal,ganggu bgt anjing pengen gue penggal,0,1
813,negatif,anjing yang bawa mobilnya buta matanya,"Anjing betul yg bawa mobilnya, buta matanya",0,1
814,negatif,capai ah bangsat bikin males pagi2 saja anjing kamu,capek ah bangsat bikin males pagi2 aja anjing lo,0,1
815,negatif,anjing tidak main twitter kak,Anjing gak main twitter kak,0,1
816,negatif,bloon anjing,Bloon anjing,0,1
817,negatif,anjing kamu hina mama kamu,Anjing kau. Yang hina itu mama kau.,0,1
818,negatif,anjing kamu hahahahah,ANJING LO HAHAHAHAH,0,1
819,negatif,anjing terbahak-bahak,anjing ngakak,0,1
820,negatif,yeee anjing sudah livestream 1 jam cancel karena cuaca,"Yeee anjing,udah livestream 1 jam lebih malah di cancel karna cuaca",0,1
821,positif,takut anjing cynophobia,Takut Anjing = Cynophobia,10,1
822,negatif,bisalah om meteka menggonggong bicaranya gaya anjing peking,"Bisalah om, kan meteka menggonggong bicaranya, gaya anjing peking",0,1
823,negatif,dih anjing sangat setannya ruqyah,dih anjing bgt setannya minta di ruqyah,0,1
824,negatif,sombong nih orang anjing,Sombong amat nih org anjing,0,1
825,negatif,anjing sumpahw tadu yang reply mba tara ganti dp om2 buru,Anjing sumpahw kira td yg reply mba tara. Ganti dp om2 lagi buru,0,1
826,negatif,culun bet w anjing,"culun bet w, anjing",0,1
827,negatif,keripik kaca maksud saya anjing suuzon terus kamu saya,keripik kaca maksud gua anjing suuzon mulu lu sama gua,0,1
828,positif,benar sekali mba suka gangguin anjing tetangga dikejernya,"Bener banget mba, dulu aku suka gangguin anjing tetangga terus aku dikejernya",10,1
829,negatif,kalau tidak anjing sama bgst itu ky saja ketik grup,kalo g ada anjing sm bgst tu ky kurang aja ngetik di ini grup,0,1
830,negatif,lgbt lgbt tai anjing kaga ngedukung dibilang tidak berperikemanusiaan tai,"LGBT LGBT tai anjing, kaga ngedukung dibilang ga berperikemanusiaan. Tai lah",0,1
831,negatif,loh mulainya jam stengah 7 kek sih anjing sekolahku,"loh, mulainya jam stengah 7? kek apa sih anjing sekolahku ini",0,1
832,negatif,wkwkwkwk memang ngapain anjing orang tidak ngapa2in,WKWKWKWK EMG NGAPAIN ANJING????ORG GA NGAPA2IN,0,1
833,negatif,anjing kek tidak ada akhlak sangat,makanya anjing kek gada akhlak bgt,0,1
834,positif,dunia nyata tokoh liciknya anjing kucing,Di dunia nyata juga ada tapi tokoh liciknya yang anjing bukan kucing.,10,1
835,negatif,anjing ngespill tetapi males,anjing rasanya mau ngespill tp males,0,1
836,negatif,anjing diam saja abangnya tolol sudah mending kalau ginian tidak usah nonton biar berhenti abangnya juga cari nafkah dengan saja,Anjing kenapa diem aja abangnya tolol. Udah mending kl ada ginian gausah nonton. Biar berenti abangnya jg cari nafkah dgn cara lain aja.,0,1
837,negatif,dasar anak anjing,Dasar anak anjing,0,1
838,negatif,mati saja kamu anjing,Mati aja lo anjing,0,1
839,negatif,kalau cewek cantik tidak bicara kasar berhubung tidak cantik trobos saja anjing,"Katanya kalo cewe cantik gak boleh ngomong kasar,berhubung aku gak cantik trobos ajalah anjing",0,1
840,negatif,yang goodlooking tetapi sok2 an insecure biar si anjing,itu yg goodlooking tpi sok2 an insecure biar apa si anjing?,0,1
841,negatif,pagi sudah mirip anjing saja hidup,masih pagi tapi udah kayak anjing aja ini hidup,0,1
842,negatif,weh anjing saya diam saja disalahin,weh anjing gue diem doang disalahin,0,1
843,negatif,tidak ada otak anjing,Gaada otak anjing,0,1
844,negatif,anjing asli goblok sudah saya kasih tahu panggil pakai real name saya saja tolol tidak bisa sangat mencoba belajar hargain orang,Anjing asli goblok udh sering gua kasih tau buat jangan manggil pake real name gua masih aja. Tolol. Gabisa bgt mencoba belajar hargain orang,0,1
845,negatif,guys sctv teh nct benar indo gimana saya kesal sekali anjing nct perform lagu ngapain diselipin reaction artis indo ah tidak jelas sangat,guys itu sctv teh nct beneran ke indo apa gimana? gua kesel banget anjing nct perform cuma satu lagu ngapain diselipin reaction artis indo ah gajelas bgt,0,1
846,negatif,janji anjing babi bangsat,janji anjing babi bangsat,0,1
847,negatif,kecewa sctv scene tidak ngotaknya anjing dipikir dih,aku kecewa sama sctv banyak scene ga ngotaknya anjing dipikir apaan dih,0,1
848,negatif,sumpah ya tuh sudah ganteng pakai item2 kameranya tidak gaya eh si anjing nyorot audience,"sumpah ya ini tuh mereka udah ganteng pake item2, kameranya juga ga banyak gaya, EH SI ANJING MALAH NYOROT AUDIENCE",0,1
849,negatif,oh elu anjing pantas so nice hap nya kenalin sama saya,"Oh elu anjing, pantesan. Mana sini so nice sekali hap nya, kenalin sm gua",0,1
850,negatif,anjing sekali ya pagi2 saya care teman sangka jelek kalau tidak kuat minum tidak usah minum sudah mabok mah berabe njing,Anjing banget ya pagi2 gw care sama temen malah di sangka jelek. Makanya kalo ga kuat minum gausah minum udh mabok mah berabe njing!!!,0,1
851,negatif,bodo anjing,Bodo amatlah anjing,0,1
852,negatif,kondisi di mana khawatirin si senang senang babi namanya,"Misalnya ada suatu kondisi dimana kita lagi khawatirin si dia, tapi dia malah seneng-seneng sama yang lain. Itu babi namanya.",0,1
853,negatif,itu ah babi kamu din,"tu ah, babi betul. kau pukul din",0,1
854,negatif,ups muka babi ngepet ditayangin lagi,ups... muke babi ngepet ditayangin lg,0,1
855,negatif,pagi pagi sudah babi,pagi pagi dah jadi babi,0,1
856,negatif,babi ngepet,BABI NGEPET !!!,0,1
857,negatif,babi la cok samaaaa,Babi la cok tak samaaaa,0,1
858,negatif,dasar babi,DASAR BABI,0,1
859,negatif,caper tolol babi tunggu kamu semester,caper tolol babi saya tunggu lu di semester tinggi,0,1
860,negatif,bangga tinggal nyebutin aneh nih otak babi,Padahal harusnya bangga tinggal nyebutin... aneh nih otak babi,0,1
861,negatif,kukira kamu rumah kandang babi,kukira kau rumah ternyata kandang babi,0,1
862,negatif,apasih ngentot kontol asu babi memek ginian saja kamu share base anjay,"apasih ngentot kontol asu babi memek, ginian aja lu share di base. anjay.",0,1
863,negatif,umur segini si babi,Kenapa harus umur segini si babi,0,1
864,positif,cinta monyet cie wkwk,Cinta monyet cie wkwk,10,1
865,negatif,heh kontol jan sok pemes kamu rp muka kek memek orang tua kamu kek monyet agama kamu saja agama kontol,"heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol",0,1
866,positif,orang monyet revolusi manusia monyet manusia berjalan tegak,Orang melihat monyet adalah revolusi dari manusia karena monyet dan manusia dapat berjalan tegak.,10,1
867,negatif,kamu maenin cewek saya kasih monyet cewek biar puas,Lo mau maenin cewe? gue kasih monyet cewe sini biar puas,0,1
868,positif,harapan kamu sih tahun monyet api share harapan kamu bareng bear brand,Harapan km apa sih di thn Monyet Api ini? Share dong harapan km di bareng BEAR BRAND,10,1
869,positif,sifat monyet yang gesit pintar monyet api penuh keceriaan optimisme semangat bareng bear brand,"Seperti sifat monyet yg gesit dan pintar,tahun monyet api bakal penuh keceriaan, optimisme dan semangat bareng BEAR BRAND",10,1
870,negatif,alay kamu monyet,Alay lo monyet.,0,1
871,positif,shio baekhyun monyet,Shio baekhyun itu Monyet,10,1
872,positif,topeng monyet tontonan sudah jarang sekali peminatnya,Topeng monyet ... Tontonan yang udah jarang banget . tapi peminatnya masih banyak,10,1
873,positif,saya gatau kamu habis ketiban anak monyet terhura nih saya thankyou so much looooo njir,"gue gatau lo abis ketiban anak monyet jadi begini, terhura nih gue. thankyou so much buat looooo njir",10,1
874,positif,disaat serius nya main main disaat main main nya serius dasar cinta monyet,"Disaat kita serius dia nya main-main,disaat kita main-main dia nya serius. Dasar cinta monyet",10,1
875,negatif,monyet congrats woi,MONYET CONGRATS WOI,0,1
876,negatif,pacar monyet ko hobinya nge gantungin kamu terus sudah putusin saja makan hati,Itu pacar apa monyet. Ko hobinya nge gantungin lu mulu. Udah putusin aja daripada makan hati,0,1
877,positif,doktrin darwin iman buktikan monyet yang sekarang berbicara,"doktrin darwin sebagai iman anda, seharusnya anda bisa buktikan bahwa monyet yg ada skrg sudah bisa berbicara",10,1
878,positif,bot temennya dora monyet ya,Bot itu bukannya temennya dora yang monyet ya?,10,1
879,positif,tinggal indonesia barrack obama memelihara monyet bernama tata,"Saat tinggal di Indonesia, Barrack Obama pernah memelihara monyet bernama Tata.",10,1
880,positif,_waktu sekolah mah actual cinta monyet haha yakan tidak kasihan hati nutrijell saya yah saya alay,_waktu sekolah mah actual cinta monyet haha. yakan ga kasian apa mereka sama hati nutrijell gue yah gue alay,10,1
881,positif,terlibat cinta monyet abg pacaran pohon mencari kutu kepala,"Terlibat Cinta Monyet, Dua ABG Ini Pacaran di Atas Pohon Sambil Mencari Kutu di Kepala",10,1
882,positif,suka suka sih mama bilang cinta monyet,"Aku suka dia, sama dia juga suka. Tapi kenapa sih mama bilang kalau ini cinta monyet",10,1
883,negatif,si monyet bangsat saya coba memang situ saja yang keganjenan sok polos babiiii,"Si monyet bangsat, gue kurang apa coba. Emng situ aja yg keganjenan sok polos babiiii",0,1
884,negatif,habis beli monyet mukanya mantan kamu,"aku habis beli monyet, mukanya mirip mantan lu",0,1
885,positif,cinta monyet anak anak lucu konyol perasaan cintanya tulus pakai modus,"Cinta monyet waktu masih anak-anak itu lucu dan konyol, tapi perasaan cintanya tulus dan tidak pake modus.",10,1
886,positif,boneka monyet yang selalu menemani hari2ku,Boneka Monyet Kecil ini yg slalu menemani hari2ku,10,1
887,positif,sains yang hebat membantu anak2 bahwa usul manusia bukan dari keturunan monyet tetapi keagungan ciptaan tuhan,"Di tengah sains yg hebat, membantu mengingatkan anak2 kita, bhw asal usul manusia bkn dr keturunan monyet tp keagungan ciptaan TUHAN",10,1
888,negatif,monyet bicara monyet ah kamu,monyet ngomong monyet ah lu,0,1
889,negatif,diam monyet,diam monyet,0,1
890,negatif,jadi nih orang keturunan monyet liat saja mukanya,"jd nih orang, keturunan monyet.. Liat aja mukanya",0,1
891,positif,kecuali manusia monyet mamalia buta warna,"Kecuali manusia dan monyet, semua mamalia buta warna",10,1
892,positif,cinta monyet suka2 nilai2 fisik yang disukai cinta hewan sesamanya cinta sejati cinta pada anaknya penuh kasih,"Cinta monyet rasa suka2 pada nilai2 fisik yg disukai, seperti cinta hewan pada sesamanya. Cinta sejati itu cinta ibu pd anaknya penuh kasih.",10,1
893,negatif,ngarepin banjir tidak aktivitas egois sekali kaya monyet,"Ngarepin banjir supaya ngga ada aktifitas. egois banget, kaya monyet",0,1
894,negatif,monyet kamu,monyet lu,0,1
895,negatif,monyet memang terus nyerang nu banser ulama nu ajar memang,"monyet itu emang trus nyerang NU Banser dan Ulama NU ,semakin kurang ajar emang",0,1
896,negatif,kamu monyet,KAN ELO MONYET,0,1
897,negatif,ni monyet pakai dp kerja nya gibulin orang2,Ni monyet pake dp Tapi kerja nya gibulin Orang2,0,1
898,positif,monyet terbang angkasa albert ii terbang 83 mil ruang angkasa 14 juni 1949,Monyet pertama yang terbang ke luar angkasa adalah Albert II. Ia terbang 83 mil di ruang angkasa pada 14 Juni 1949.,10,1
899,negatif,nunggu lebaran kamu lebaran monyet,"Nanti nunggu dulu lebaran lu, lebaran monyet",0,1
900,negatif,tidak ngerti kenapa sih sekarang jadi musuhan gini padahal sering main sama2 karena beda manusia kamu monyet tetapi salahkah kita berteman,"Aku gak ngerti knp sih skrg kita jd musuhan gini?? pdhl dulu kita srg main sama2. Apa krn kita beda? memang aku manusia dan lu MONYET, tp salahkah kt berteman??",0,1
901,negatif,pesanan coba belagak monyet,Pesanan apa? Coba jangan belagak monyet...,0,1
902,positif,ilmuwan as mempelajari otak seekor monyet mengontrol tubuh monyet,"Pada saat ini, para ilmuwan di AS tengah mempelajari bagaimana otak seekor monyet dapat mengontrol tubuh monyet lainnya.",10,1
903,negatif,monyet nakal macem kamu,Disini Banyak monyet nakal. Macem lu,0,1
904,negatif,mimpi tercyduk gara gara si monyet,Mimpi tercyduk gara gara si monyet,0,1
905,negatif,eh nyet kalau kamu survey nya kandang monyet monyet yang menang,"Eh nyet... Kalo lu survey nya di kandang monyet, pasti monyet juga yg menang....",0,1
906,positif,monyet panda lucu,Monyet sama panda lucu mana?,10,1
907,negatif,monyet ya begitu om nya yang culas orang yang dicela bodoh namanya begitu,"Monyet ya gitu om, dia nya yg culas, orang lain yg dicela bodoh, apa namanya gitu?",0,1
908,negatif,yang monyet ky yang tanya,Yg jelas bukan buat monyet ky yg nanya,0,1
909,negatif,nyettt monyet goblog,nyettt monyet goblog,0,1
910,negatif,titid monyet kamu,Titid monyet lu,0,1
911,negatif,pendapat otak mu monyet babi anjing kamu,Itu pendapat otak mu..monyet. babi. Anjing..kau..,0,1
912,negatif,terbahak-bahak saya serius lucu sekali monyet,Ngakak gw serius lucu banget monyet!!!,0,1
913,negatif,anjing tai babi monyet manusia goblok kesal guaaa weh pengen saya banting,Anjing tai babi monyet lah ini manusia goblok kesel guaaa Weh pengen gua banting rasanya,0,1
914,negatif,si monyet dimenangkan kecurangan,Karena si monyet sudah dimenangkan dengan kecurangan..,0,1
915,negatif,ngapain sih monyet,Ngapain sih monyet,0,1
916,negatif,rusuh monyet wkwkwk,Rusuh monyet! Wkwkwk,0,1
917,negatif,benci player sun kelakuan kaya monyet,Paling benci sama player sun kelakuan kaya monyet,0,1
918,positif,duit kantong pas cinta monyet,Mungkin itu duit yang selalu ada di kantong pas masih cinta monyet.,10,1
919,negatif,tidak jelas kalau jadi monyet,Jangan gajelas kalo jd monyet,0,1
920,negatif,tidak dikatain monyet kelakuan monyet,Gak mau dikatain monyet tapi kelakuan mirip monyet,0,1
921,negatif,pengen artis sinetron tidak laku dandannya sudah heboh sekali mirip monyet didandani ribet,"Pengen jadi artis sinetron kagak laku, padahal dandannya udah heboh banget kayak monyet didandani ribet",0,1
922,negatif,kamu monyet,lu monyet,0,1
923,positif,yaallah bagus btw salpok seprei monyet samaan kitaaaa,"yaAllah bagus. btw aku salpok ke seprei monyet, samaan kitaaaa",10,1
924,negatif,monyet ya proses mah bgst,monyet ya proses lah dia mah bgst,0,1
925,negatif,saya mandang fisik karena oke tahunya buriq ajg deh kamu monyet,"Gw kira dia Mandang fisik karna dia lebih oke lah taunya Buriq ajg, jauh jauh deh lu monyet.",0,1
926,negatif,saja makhluk tolol mirip kamu heran pekara hoax nya tidak kamu nyadar tidak sih bodoh gambarnya seram,"Masih ada aja makhluk tolol kayak lo, heran. Bukan pekara hoax nya atau engga. Lo nyadar ga sih bego itu gambarnya serem?",0,1
927,negatif,wooy monyet kamu tidak tahu kasih pisang sambal,"Wooy monyet lu gk tau diri, di kasih pisang minta sambel",0,1
928,positif,aku ikuti heart series monyet cantik saja yang ggs cjr nontonnya kadang saja,"Ak ngikutin heart series sama monyet cantik doang, yg ggs sama cjr nontonnya kadang' doang",10,1
