No;komentar;label;e
;"""Ragu aja cantik kan kak, apalagi kalau serius""";1;
;"""Ngga alay. Ngga muluk muluk. Natural. Sukaaaa";1;
;"""seru bgt gemoy, tim berkebun plus tim alam bgt niiii""";1;
;"""nikmatnya bisa menghirup oksigen dengan bebas ya :)""";1;
;"""Slide kedua mukanya mau gaya apa aja tetep cantikk""";1;
;"""mba isyana foto gelap2an gini aja aesthetic bgt ya""";1;
;"""mba isyana udah cantik suaranya bagus kompeten pula, ah sukaaaa""";1;
;"""Ga Taulah aku juga suka banget sama gayanya isyan""";1;
;"""Kangen nonton konser isyan secara lgsg, meskipun msh bisa virtual, Cuma experience-nya lebih dapat aja gitu""";1;
;"""Congrats ka @isyanasarasvati, terus berkarya, makin sukses? dan terus mnjd inpirasi kita semua?""";1;
;"""Congrats kak, kamu memang pantes mendapatkannya""";1;
;"""Saya berharap kak @isyanasarasvati panjang umur. Sehingga bisa jadi inspirasi untuk musisi seluruh Indonesia. Saya suka musik indonesia dengan adanya kak Isyana""";1;
;"""Udah cantik, rada gesrek tapi ya ini banyak kelebihannya, semangat tetap produktif""";1;
;"""Gatau lagi, serasa nonton wtf beneran di jkt meski virtual and thankyouu for the performance kak syan! Selalu keren dan pecah! Tak pernah sekalipun mengecewakan""";1;
;"""Walaupun ga pernah lihat ka isyana live beneran di panggung. Tp aku terpesona bgt ama live virtual asli keren""";1;
;"""yash we the fest even virtual tapi tetep keren bgt kak syann huaaa energi nya dpt bgt""";1;
;"""Keren banget!!! walaupun sebentar tapi mantap abis! Ditunggu karya selanjutnya ya kak! Stay safe and healthy isyana ku""";1;
;"""makaseh jugaa kakaaa inyeeuuuu semoga aku bisa pantang menyerah seperti kakak dan teman musisi lainnya yaaa""";1;
;"""Thank you juga, Syan! Seneng banget kemarin haha! Semoga setelah pandemi ini, semua rencana dilancarkan ya, Syan!""";1;
;"""hua seneng bgt kmrn walaupun Cuma 35 menitan tp seneng liat isyan, adaptasi kebiasaan baruku semoga bisa lebih teratur maemnya, ditunggu karya selanjutnya kaka""";1;
;"""senang akhirnya indonesia bisa mempunyai musisi idealis berkualitas tinggi yg masih bisa terus berkarya & diapresiasi oleh banyak orang?""";1;
;"""Berharap bisa menghadirkan musisi dgn genre yang lain dr yg sudah ada di industri? biar musik Indonesia lebih berwarna""";1;
;"""congrats kak isyan semoga semua impian-impian baiknya segera bisa terwujud aamiin""";1;
;"""Bener bener idola, dr musisi yang dipandang sebelah mata sampe buat label musik sendiri, congrats syan""";1;
;"""CONGRATS KAK ISYAN semoga karya nya apa yg dilakukan kakak sukses teruss""";1;
;"""ORANG INI TERLIHAT SANGAT SANGAT STRES DAN GILA""";0;
;"""Gua kalai jadi tuhan gaakan gua jadiin dia ini manusia, lebih pante ga hidup ini orang di dunia, akhlaknya gaada tolol bangsat""";0;
;"""Biasa nya aq nangis kalo lagu nya seiihh, kalo sekarang nangis karna saking bagus nya lagu nya""";1;
;"""definisi minat ketemu bakat ketemu kerja keras""";1;
;"""@vnagstn astaga si isyana keren banget ini; bisa ada musisi lokal yang selera musiknya kayak gini""";1;
;"""MashaAllah? udh cantik, pinter, jago nyanyi dn mainin alat musik pula neng @isyanasarasvati ngefans bener ini mah""";1;
;"""Gilaaaa.. gila.. gilaaaa Tangan, kaki, ekspresi, n emosi tertuang adi suatu karya yg fantastis""";1;
;"""Gosh, tiap kali lihat isyana mainin alat musik kaya lihat jiwanya beda. Merinding gila. Kaya kepribadiannya jadi serius bangett""";1;
;"""Sumpah demi allah bagus bangett kereennn merinding ak nya.. dengerin sampe abis tiba2 aja ampe netesin air mata""";1;
;"""aku memutuskan untuk menjadi fans isyana. gila keren banget ya, otak mereka berdua bisa berfungsi dg menjalankan perintah ke tangan dan kaki, di waktu bersamaan""";1;
;"""AMZING ISYANAA!! Jujur aku amazed banget dengan skill dan minat Isyana dalam bermusik. Ga Cuma bernyanyi tapi main alat musik pun jago banget""";1;
;"""paling ngiri liat orang keren maen alat musik dan dalem banget nikmatin permainan sendiri""";1;
;"""Sampe ga bisa berkata2 lagi buat isyana, sangat2 sempurna org ini""";1;
;"""Inimah bukan main alat musik lagi. Olahraga jari dan kaki ini mah""";1;
